source,window,conn_count,conn_rate,uniq_dst_ports,uniq_dst_hosts,spdp_ratio,meta_ratio,userdata_ratio,mcast_ratio,dst_port_entropy,label,binary,batch
10.10.10.2,37129,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37131,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37132,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37134,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37135,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37136,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37137,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37138,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37140,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37141,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37142,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37143,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37144,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37145,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37146,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37147,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37149,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37150,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37151,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37152,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37154,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37155,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37157,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37158,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37159,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37160,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37161,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37162,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37163,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37164,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37165,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37166,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37167,2,0.25,2,1,0.0,0.0,0.0,1.0,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37168,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37169,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37170,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37172,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37173,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37174,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37175,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37177,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37178,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37180,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37181,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37182,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37183,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37184,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37185,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37186,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37187,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37188,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37189,4,0.5,3,2,0.5,0.0,0.0,1.0,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37191,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37192,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37193,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37195,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37196,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37197,3,0.375,3,2,0.333,0.0,0.0,1.0,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37198,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37200,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37201,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37202,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37203,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37204,4,0.5,4,3,0.25,0.25,0.0,0.75,2.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37205,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37206,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37207,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37208,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37209,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37210,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37211,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37212,4,0.5,3,2,0.5,0.0,0.0,1.0,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37213,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37215,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37216,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37218,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37219,5,0.625,4,3,0.4,0.2,0.0,0.8,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37220,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37221,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37222,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37224,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37225,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37226,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37227,4,0.5,3,2,0.5,0.0,0.0,1.0,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37229,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37230,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37231,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37233,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37234,6,0.75,4,3,0.333,0.333,0.0,0.667,1.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37235,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37236,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37238,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37239,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37241,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37242,5,0.625,4,3,0.4,0.2,0.0,0.8,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37243,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37244,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37245,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37246,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37247,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37248,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37249,5,0.625,4,3,0.2,0.4,0.0,0.6,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37250,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37252,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37253,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37254,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37256,2,0.25,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37257,5,0.625,4,3,0.4,0.2,0.0,0.8,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37258,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37259,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37261,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37262,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37264,4,0.5,3,2,0.0,0.5,0.0,0.5,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37265,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37266,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37267,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37268,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37269,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37270,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37271,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37272,5,0.625,4,3,0.2,0.4,0.0,0.6,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37273,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37275,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37276,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37277,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37279,3,0.375,2,2,0.0,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37280,4,0.5,3,3,0.5,0.25,0.0,0.75,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37281,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37282,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37284,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37285,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37287,5,0.625,4,3,0.2,0.4,0.0,0.6,1.922,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37288,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37289,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37290,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37291,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37292,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37293,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37294,2,0.25,2,2,0.0,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37295,4,0.5,3,3,0.25,0.5,0.0,0.5,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37296,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37298,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37299,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37300,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37302,4,0.5,3,2,0.0,0.5,0.0,0.5,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37303,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37304,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37305,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37307,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37308,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37309,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37310,4,0.5,3,3,0.25,0.5,0.0,0.5,1.5,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37311,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37312,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37313,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37314,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37315,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37316,1,0.125,1,1,0.0,1.0,0.0,0.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37317,3,0.375,3,2,0.0,0.333,0.0,0.667,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37318,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37319,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37320,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37322,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37323,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37324,1,0.125,1,1,0.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37325,3,0.375,2,2,0.0,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37326,3,0.375,2,2,0.667,0.333,0.0,0.667,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37327,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37328,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37329,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37330,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37331,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37332,3,0.375,3,2,0.0,0.333,0.0,0.667,1.585,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37333,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37334,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37335,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37336,1,0.125,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37337,4,0.5,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37338,2,0.25,2,2,0.5,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37339,2,0.25,2,2,0.0,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37340,2,0.25,2,2,0.0,0.5,0.0,0.5,1.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37341,3,0.375,2,2,0.333,0.667,0.0,0.333,0.918,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
10.10.10.2,37342,2,0.25,1,1,1.0,0.0,0.0,1.0,0.0,normal,normal,phase1_歷史攻防(conn.log已覆蓋僅存特徵)
