#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777060385.364018	C5ukQS3xch4g5wZsUe	172.30.123.103	44105	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000320	146.131.121.246	1777060271.538081	928317931.269146	1777060386.300187	1777060386.300202	0
1777060418.666135	C42xQU3go3qN0uVuI8	172.30.123.103	52184	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000351	146.131.121.246	1777060271.538081	-1102547175.811939	1777060419.606871	1777060419.606884	0
1777060451.967535	CDm9Lj1aCP7PZG5Jq8	172.30.123.103	44697	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000397	146.131.121.246	1777060271.538081	1572217789.057005	1777060452.911067	1777060452.911100	0
1777060485.278618	C9ZBhYate7gSZsZ59	172.30.123.103	45809	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000443	146.131.121.246	1777060271.538081	694345037.006412	1777060486.224985	1777060486.225113	0
1777060519.655419	Ct39Jk4dOXuwDrObte	172.30.123.103	49777	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000473	146.131.121.246	1777060271.538081	-1269091938.632459	1777060519.535124	1777060519.535310	0
1777060551.895915	CjNHFPIBWNOZzfsNe	172.30.123.103	60532	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000519	146.131.121.246	1777060271.538081	-746678750.666265	1777060552.839042	1777060552.839074	0
1777060585.202717	CpHf8V3eKBlFJCH2Lj	172.30.123.103	38533	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000549	146.131.121.246	1777060271.538081	168558434.752634	1777060586.146421	1777060586.146430	0
1777060618.511506	C4DqlK2hvESkgflc	172.30.123.103	36190	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000595	146.131.121.246	1777060271.538081	1060794038.338233	1777060619.450062	1777060619.450077	0
1777060651.818081	Ctx7hP3EdMtelEtSTj	172.30.123.103	38147	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000626	146.131.121.246	1777060271.538081	-763860996.101871	1777060652.754723	1777060652.754748	0
1777060685.123712	C8JVt72VnKWNzdCRHa	172.30.123.103	48521	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000671	146.131.121.246	1777060271.538081	-1902944778.843893	1777060686.058463	1777060686.058537	0
1777060718.424926	Cinq0d4HfvTWFqLV1e	172.30.123.103	55360	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000702	146.131.121.246	1777060271.538081	1386572250.287979	1777060719.355690	1777060719.355712	0
1777060751.721828	Cn8C7r39ygm8XeqIql	172.30.123.103	48319	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000748	146.131.121.246	1777060271.538081	1907959001.584250	1777060752.585260	1777060752.585304	0
1777060784.955416	C9rI52L8SDX2xxHAh	172.30.123.103	50308	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005493	0.000778	146.131.121.246	1777060271.538081	1262490539.740585	1777060785.856876	1777060785.856972	0
1777060818.217555	C3JyOCNTGaTGdV1cj	172.30.123.103	57974	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000229	146.131.121.246	1777060791.548547	1521373587.907460	1777060819.134701	1777060819.134717	0
1777060851.498934	CUJXmO1KBW0DxXYqV9	172.30.123.103	48506	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000259	146.131.121.246	1777060791.548547	-735419396.123010	1777060852.426090	1777060852.426256	0
1777060884.793292	CI62aloNPeYsboB4c	172.30.123.103	49180	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000290	146.131.121.246	1777060791.548547	648007473.435704	1777060885.703614	1777060885.703620	0
1777060918.079375	Ccj0cv3uzkSishnYje	172.30.123.103	58905	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000336	146.131.121.246	1777060791.548547	677273108.508754	1777060918.998459	1777060918.998495	0
1777060951.362122	CUhSYD2TOLJFcZ4mre	172.30.123.103	45494	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000366	146.131.121.246	1777060791.548547	672907080.090768	1777060952.269963	1777060952.269974	0
1777060984.639810	CjtHgY1HXpdTIaaed7	172.30.123.103	37055	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000397	146.131.121.246	1777060791.548547	-740102982.957596	1777060985.557899	1777060985.557909	0
1777061017.927996	Cem1AFF3D3KpZc7c6	172.30.123.103	55671	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000443	146.131.121.246	1777060791.548547	1800424413.679231	1777061018.829242	1777061018.829251	0
1777061051.198185	CESXfWNI0zTqWDY3b	172.30.123.103	52922	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000473	146.131.121.246	1777060791.548547	1785860145.604775	1777061052.107045	1777061052.107055	0
1777061084.562566	C5X03w1rHoeGBKYGlh	172.30.123.103	57257	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000519	146.131.121.246	1777060791.548547	1563201985.587654	1777061085.382195	1777061085.382218	0
1777061117.959919	C9LofB2TwEwwhn0U3h	172.30.123.103	41890	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000549	146.131.121.246	1777060791.548547	1979744942.237087	1777061118.841994	1777061118.842057	0
